time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/loss,train/approx_kl
1,5.6,1725,0,3.7985809,1024,,,,,,,,,,
2,5.75,3390,0,3.8411428499999993,2048,0.231201171875,0.09897600000000001,-0.010827866703039035,-1.60581174492836,0.00024744,4.565445765852928,-0.03033733367919922,4,2.3128223419189453,0.0037519007
3,6.33,4959,0,4.235177609999999,3072,0.10498046875,0.097952,-0.005430635472293943,-1.5993748754262924,0.00024488,4.9239766001701355,0.03253740072250366,8,2.49969482421875,0.004571943
4,7.05,6464,0,4.826229619999999,4096,0.277099609375,0.09692800000000001,-0.00928577285958454,-1.5751919224858284,0.00024232000000000002,5.587030649185181,0.022755801677703857,12,2.956657648086548,0.0046537863
5,7.02,7970,0,4.69958036,5120,0.07177734375,0.095904,-0.006674043310340494,-1.5643903464078903,0.00023976,7.391773998737335,-0.002183675765991211,16,3.4359471797943115,0.0033746061
6,7.67,9378,0,5.13765576,6144,0.208740234375,0.09488,-0.004410800087498501,-1.520654782652855,0.0002372,6.780523657798767,-0.019968152046203613,20,3.338003635406494,0.0056382786
7,8.46,10804,0,5.58705767,7168,0.332275390625,0.093856,-0.005536332231713459,-1.4582961350679398,0.00023464,9.059364944696426,0.031574547290802,24,4.153443336486816,0.012580959
8,7.93,12228,0,5.1964934199999995,8192,0.18896484375,0.09283200000000001,-0.002898344275308773,-1.365500070154667,0.00023208000000000001,11.695109069347382,0.01607435941696167,28,4.933257102966309,0.0037317532
9,8.35,13653,0,5.600260939999999,9216,0.18212890625,0.091808,-0.004507586039835587,-1.3616261780261993,0.00022952,10.10849416255951,-0.005514025688171387,32,5.293635845184326,0.002414221
10,9.39,14854,0,6.209309039999998,10240,0.25537109375,0.090784,-0.003041664487682283,-1.3446921557188034,0.00022696,11.827900767326355,0.01582968235015869,36,5.713559627532959,0.005866089
11,9.77,16086,0,6.50433524,11264,0.129150390625,0.08976,-0.0035640305723063648,-1.2947390228509903,0.0002244,14.198718845844269,0.016436338424682617,40,6.441690444946289,0.0025926926
12,10.47,17271,0,7.03507747,12288,0.241455078125,0.08873600000000001,-0.004985202991520055,-1.253960482776165,0.00022184,14.917231380939484,0.02183365821838379,44,7.394308090209961,0.0024665254
13,9.31,18584,0,6.154695320000001,13312,0.1962890625,0.08771200000000001,-0.00293177756248042,-1.2224121987819672,0.00021928,16.979135990142822,0.05146205425262451,48,9.076229095458984,0.0034276345
14,10.27,19736,0,6.736872969999999,14336,0.28369140625,0.086688,0.0036880096886307,-1.158976748585701,0.00021672,20.186225056648254,0.015593469142913818,52,9.863757133483887,0.0050521847
15,11.8,20873,0,7.873864389999999,15360,0.07470703125,0.08566400000000002,-0.0016945377356023528,-1.1675769686698914,0.00021416000000000002,14.904771983623505,0.03182864189147949,56,7.563719749450684,0.0025633525
16,12.52,21929,0,8.39656874,16384,0.1796875,0.08464,0.0007870250847190619,-1.0912442728877068,0.00021160000000000002,19.111024022102356,0.0462644100189209,60,8.400604248046875,0.0042197234
17,13.08,22860,0,8.72010366,17408,0.353271484375,0.08361600000000001,-5.0167785957455635e-05,-0.9953773058950901,0.00020904000000000002,20.406771659851074,0.055378735065460205,64,10.378662109375,0.0043367846
18,13.68,23804,0,9.18619838,18432,0.090576171875,0.082592,0.0008349611598532647,-0.9693535417318344,0.00020648,20.861327648162842,0.03149449825286865,68,11.35456371307373,0.0034907456
19,13.04,24701,0,8.596578189999999,19456,0.20556640625,0.081568,0.001722274231724441,-0.9114877991378307,0.00020391999999999999,23.309159517288208,0.04649299383163452,72,11.66824722290039,0.006119244
20,14.73,25502,0,9.790582469999999,20480,0.216796875,0.080544,-0.0005372107989387587,-0.8493894636631012,0.00020135999999999998,21.70267939567566,0.05696249008178711,76,10.719093322753906,0.0021413416
21,15.47,26384,0,10.3550603,21504,0.034423828125,0.07952000000000001,-0.00048043238348327577,-0.802894800901413,0.0001988,22.19572103023529,0.048905134201049805,80,10.43108081817627,0.0038371577
22,14.72,27345,0,9.824593700000001,22528,0.074951171875,0.07849600000000001,-0.0007104975520633161,-0.8002729713916779,0.00019624,23.270784378051758,0.02017766237258911,84,10.297764778137207,0.0016763636
23,14.63,28259,0,9.74032759,23552,0.133544921875,0.077472,-0.00018531053501646966,-0.8052844740450382,0.00019368,22.655437111854553,0.09902012348175049,88,12.509032249450684,0.0046760365
24,16.61,29029,0,11.147721779999994,24576,0.070068359375,0.07644800000000002,0.000369559129467234,-0.7953149825334549,0.00019112000000000003,23.60335671901703,0.13214433193206787,92,11.274991035461426,0.002050783
25,17.65,29766,0,11.89106503,25600,0.156005859375,0.075424,-0.00216061293031089,-0.7677569016814232,0.00018856,21.962000966072083,0.1782238483428955,96,10.242369651794434,0.0014071777
26,19.11,30568,0,12.933026029999999,26624,0.2568359375,0.07440000000000001,0.002107244683429599,-0.7615679651498795,0.000186,23.940452694892883,0.31692904233932495,100,10.242815971374512,0.00028390135
27,16.86,31368,0,11.28430049,27648,0.14892578125,0.073376,-0.002390861787716858,-0.7518520131707191,0.00018344,28.077547788619995,0.21293723583221436,104,14.227031707763672,0.00060515094
28,17.97,31766,0,12.15233993,28672,0.046142578125,0.072352,0.002083529601804912,-0.7401262708008289,0.00018088,27.84744119644165,0.25202155113220215,108,13.225030899047852,0.0013365154
29,17.69,31783,0,11.890007220000003,29696,0.090576171875,0.071328,-0.000381960766389966,-0.7033903636038303,0.00017832000000000001,25.656872153282166,0.4214836359024048,112,12.995532989501953,0.0014995745
30,17.53,31801,0,11.713009969999998,30720,0.04052734375,0.070304,0.0007200154213933274,-0.7012297101318836,0.00017576,24.509748816490173,0.4009510278701782,116,10.341761589050293,0.0007336029
31,18.76,31817,0,12.607672,31744,0.07080078125,0.06928000000000001,-0.0008228614024119452,-0.6764512918889523,0.00017320000000000004,22.01746904850006,0.32434332370758057,120,10.229202270507812,0.0014701735
32,18.37,31834,1,12.406053640000003,32768,0.081787109375,0.06825600000000001,0.0006715666386298835,-0.6651471145451069,0.00017064,20.45506763458252,0.29995447397232056,124,10.734211921691895,0.002161997
33,16.93,31850,1,11.323295609999997,33792,0.160888671875,0.067232,0.0017601318540982902,-0.6472326032817364,0.00016808,21.50572395324707,0.4231463074684143,128,10.43908977508545,0.0020569959
34,13.86,31867,1,9.148528690000001,34816,0.04736328125,0.066208,0.002794800646370277,-0.6550565399229527,0.00016552,22.56208324432373,0.32970762252807617,132,10.338543891906738,0.0014740322
35,15.97,31884,1,10.530228439999998,35840,0.017333984375,0.065184,0.0015187299286480993,-0.6678622290492058,0.00016296,21.062361121177673,0.32916784286499023,136,9.198904991149902,0.00095002115
36,17.07,31900,1,11.431715579999997,36864,0.117919921875,0.06416,0.0014760993071831763,-0.6394657678902149,0.0001604,21.99130403995514,0.38835030794143677,140,10.963066101074219,0.0005081089
37,17.45,31917,1,11.787742790000003,37888,0.07373046875,0.063136,0.001430868258466944,-0.6667649373412132,0.00015784,18.948177218437195,0.47268474102020264,144,9.733882904052734,0.00064281153
38,15.35,31933,1,10.26584069,38912,0.06396484375,0.062112,0.0007415209402097389,-0.6753637567162514,0.00015528000000000002,17.728398084640503,0.5052977204322815,148,8.781396865844727,0.0014899573
39,14.39,31950,1,9.507544070000002,39936,0.05419921875,0.061088,0.004831105849007145,-0.7299418933689594,0.00015272,19.608957052230835,0.16130244731903076,152,8.386528015136719,0.00103313
40,15.48,31967,1,10.29123757,40960,0.114990234375,0.060064000000000006,0.00047712262312415987,-0.7198807336390018,0.00015016,14.673937559127808,0.4164084792137146,156,6.795593738555908,0.0010950674
41,15.78,31983,1,10.63359907,41984,0.06298828125,0.05904000000000001,-0.0006918209983268753,-0.6941346079111099,0.0001476,14.474242866039276,0.5091133117675781,160,7.801845550537109,0.0009005193
42,14.02,32000,1,9.31974627,43008,0.02734375,0.058016000000000005,0.0006575488077942282,-0.6795318014919758,0.00014504,14.480316042900085,0.4989737272262573,164,6.712514877319336,0.0006257544
43,14.72,32017,1,9.815281179999998,44032,0.148193359375,0.056992,0.0029414868622552603,-0.7410003393888474,0.00014248,14.025095045566559,0.3785657286643982,168,6.993791580200195,0.0030793562
44,16.56,32032,1,11.013419229999997,45056,0.0888671875,0.055968,0.0001164755376521498,-0.7732360772788525,0.00013992,12.745804965496063,0.2471369504928589,172,4.742902755737305,0.0014050573
45,14.47,32048,1,9.519975930000001,46080,0.101806640625,0.05494399999999999,0.0010589384037302807,-0.7594765052199364,0.00013735999999999997,17.996199131011963,0.3685809373855591,176,7.769537925720215,0.0012449874
46,14.42,32064,1,9.51934497,47104,0.07666015625,0.05392,0.0011111855856142938,-0.7892418690025806,0.0001348,17.998048901557922,0.1606723666191101,180,8.151717185974121,0.0019368455
47,17.56,32080,1,11.696054420000001,48128,0.0556640625,0.052896,-0.0004957284254487604,-0.7622742988169193,0.00013224,18.75455141067505,0.36809349060058594,184,9.577881813049316,0.00036367058
48,17.59,32096,1,11.76727691,49152,0.03857421875,0.05187200000000001,0.0014509323373204097,-0.7435792461037636,0.00012968000000000002,16.364019632339478,0.5056313276290894,188,9.846787452697754,0.0010983511
49,18.26,32112,1,12.304895420000003,50176,0.050537109375,0.050848000000000004,0.0005973736551823094,-0.7597148343920708,0.00012712000000000002,13.151531457901001,0.4698980450630188,192,5.832355499267578,0.001065898
50,17.86,32127,1,11.955235249999998,51200,0.022216796875,0.04982400000000001,0.0007941922085592523,-0.77092170342803,0.00012456000000000001,17.771718084812164,0.4044499397277832,196,7.897607326507568,0.00026136357
51,17.63,32143,1,11.786408559999998,52224,0.068603515625,0.0488,0.0020018161230836995,-0.7958119958639145,0.000122,17.281271040439606,0.4247016906738281,200,8.447595596313477,0.0009877923
52,16.82,32159,1,11.23805292,53248,0.112548828125,0.047776,-0.0006020527798682451,-0.769558172672987,0.00011944,17.424449682235718,0.46071505546569824,204,9.21106243133545,0.0015530582
53,17.42,32175,1,11.73347166,54272,0.10888671875,0.04675200000000001,-0.0003632120497059077,-0.7401527762413025,0.00011688000000000002,20.38732635974884,0.5299336910247803,208,9.773147583007812,0.0007411751
54,20.16,32191,1,13.70508204,55296,0.02783203125,0.045728000000000005,0.00023375607270281762,-0.7191159352660179,0.00011432,18.144034385681152,0.522577166557312,212,8.947864532470703,0.00065540924
55,18.38,32207,1,12.39767239,56320,0.052001953125,0.044704,0.0002341692306799814,-0.6923934333026409,0.00011176,25.06995713710785,0.498088002204895,216,12.183830261230469,0.0010693518
56,17.58,32223,1,11.787386509999997,57344,0.040771484375,0.04368,-0.00027359905652701855,-0.6670611537992954,0.0001092,30.74540114402771,0.5192303657531738,220,16.221742630004883,0.00032029167
57,17.47,32238,1,11.640042739999997,58368,0.004638671875,0.042656000000000006,0.000439315423136577,-0.6589523814618587,0.00010664000000000001,24.638357996940613,0.5046310424804688,224,12.748350143432617,0.00014920876
58,16.69,32254,1,11.154573370000001,59392,0.017333984375,0.041632,0.001677028412814252,-0.6687187850475311,0.00010408,20.813867926597595,0.4538730978965759,228,8.97685432434082,0.000385997
59,17.78,32270,1,12.054378869999999,60416,0.031982421875,0.040608000000000005,0.0021030672651249915,-0.6763619184494019,0.00010152,25.522359609603882,0.40404510498046875,232,11.091959953308105,0.0008747021
60,19.69,32286,1,13.42511814,61440,0.0380859375,0.039584,4.2745028622448444e-05,-0.6822962649166584,9.896e-05,26.53825294971466,0.35349851846694946,236,13.159296035766602,0.00017039146
61,18.13,32302,1,12.18276931,62464,0.12890625,0.03856000000000001,-0.00046735271462239325,-0.6852568164467812,9.640000000000001e-05,20.148497700691223,0.5171173810958862,240,10.74311351776123,0.000820758
62,17.73,32318,1,11.79123611,63488,0.220703125,0.03753600000000001,0.002272227400681004,-0.7044027335941792,9.384000000000001e-05,30.509835481643677,0.19804656505584717,244,14.455266952514648,0.0022874663
63,17.09,32333,1,11.394602920000002,64512,0.21875,0.036512,0.0030932960216887295,-0.7259094454348087,9.128000000000001e-05,23.21763551235199,0.44605469703674316,248,10.667762756347656,0.0005068463
64,17.76,32349,2,11.91784124,65536,0.111083984375,0.035488,0.0009054963884409517,-0.7335696555674076,8.871999999999999e-05,18.696211576461792,0.4397128224372864,252,8.467446327209473,0.0003043271
65,16.76,32365,2,11.18344198,66560,0.114501953125,0.034463999999999995,0.000869707073434256,-0.7407231442630291,8.615999999999999e-05,16.94502091407776,0.36736810207366943,256,7.638275146484375,0.00094182737
66,15.24,32381,2,10.08727153,67584,0.03857421875,0.033440000000000004,0.00044182591955177486,-0.7541035115718842,8.360000000000001e-05,19.69003736972809,0.2938683032989502,260,9.879975318908691,0.00019797363
67,16.07,32397,2,10.773916629999997,68608,0.127197265625,0.032416,0.0020334265136625618,-0.7708284556865692,8.104e-05,16.335342526435852,0.3615310788154602,264,7.4122514724731445,0.0005857206
68,17.19,32413,2,11.586233969999999,69632,0.239013671875,0.031391999999999996,0.0030951623630244285,-0.7557110860943794,7.848e-05,18.584585785865784,0.36572158336639404,268,8.982362747192383,0.0014313081
69,15.05,32429,2,10.01246961,70656,0.115234375,0.030367999999999996,0.0005315607559168711,-0.7413262836635113,7.591999999999999e-05,16.702116906642914,0.413682222366333,272,8.102518081665039,0.0012969777
70,15.57,32444,2,10.427309449999997,71680,0.018798828125,0.029344000000000005,0.000638159501249902,-0.7404083572328091,7.336000000000002e-05,15.446803212165833,0.4621537923812866,276,8.407366752624512,0.00010884245
71,17.47,32460,2,11.73624126,72704,0.18310546875,0.02832,-0.00011591482325457036,-0.7156185247004032,7.08e-05,22.748844742774963,0.426943838596344,280,10.630518913269043,0.00062184036
72,17.55,32476,2,11.72516028,73728,0.111328125,0.027296,0.0010076324688270688,-0.6905656196177006,6.824e-05,21.652390599250793,0.49307340383529663,284,9.46800422668457,0.0014281876
73,18.46,32492,2,12.269549270000002,74752,0.1416015625,0.026271999999999997,-0.0004952652379870415,-0.7026817984879017,6.568e-05,15.663283705711365,0.5552034378051758,288,7.136200428009033,0.00028871646
74,19.05,32508,2,12.7706991,75776,0.005859375,0.025248000000000007,-3.3271717256866395e-05,-0.6871970854699612,6.312e-05,19.34820020198822,0.5016316771507263,292,10.098097801208496,4.0884654e-05
75,17.65,32523,2,11.85944538,76800,0.068359375,0.024224000000000002,0.00078482258686563,-0.7161485105752945,6.056e-05,14.47962361574173,0.547062873840332,296,6.51026725769043,0.0003754507
76,15.83,32539,2,10.566531710000001,77824,0.064453125,0.0232,0.00012841567513532937,-0.7041449211537838,5.8e-05,17.805814743041992,0.5138154029846191,300,7.745118141174316,4.4665067e-05
77,15.57,32555,2,10.452958449999999,78848,0.16064453125,0.022175999999999998,0.0004689931811299175,-0.6933967396616936,5.543999999999999e-05,21.528732895851135,0.50935959815979,304,10.071619987487793,0.0005198115
78,15.53,32571,2,10.37906509,79872,0.134521484375,0.021152000000000004,0.0012955544516444206,-0.69963114336133,5.288000000000001e-05,18.52794587612152,0.4918980598449707,308,8.757492065429688,7.915433e-05
79,16.79,32587,2,11.14913713,80896,0.191162109375,0.020128000000000004,0.0010714889067457989,-0.6942940764129162,5.0320000000000006e-05,15.39341676235199,0.5259623527526855,312,7.482171058654785,0.0009384891
80,18.58,32603,2,12.51237157,81920,0.06689453125,0.019104,0.0012416507815942168,-0.710730817168951,4.776e-05,20.649946689605713,0.39062702655792236,316,8.912246704101562,0.00053936103
81,17.69,32619,2,11.93526028,82944,0.182373046875,0.018079999999999995,0.0016357235435862094,-0.700599804520607,4.5199999999999994e-05,18.743362188339233,0.5151576995849609,320,8.37401294708252,0.00030589278
82,16.95,32634,2,11.330758379999997,83968,0.210693359375,0.017056000000000005,0.002478793729096651,-0.7109619826078415,4.264000000000001e-05,17.748028218746185,0.46029341220855713,324,9.046324729919434,0.00019374781
83,17.5,32650,2,11.75866009,84992,0.055419921875,0.016032,0.0005456458893604577,-0.7027516961097717,4.008e-05,17.705192804336548,0.5345727801322937,328,9.236992835998535,9.996083e-05
84,14.73,32666,2,9.786689879999999,86016,0.113037109375,0.015008,0.00046303821727633476,-0.6857171356678009,3.752e-05,19.665979146957397,0.4416111707687378,332,9.924421310424805,0.00010615389
85,16.14,32684,2,10.80607448,87040,0.029296875,0.013983999999999996,0.00030948451603762805,-0.6926808245480061,3.495999999999999e-05,19.858591318130493,0.4727535843849182,336,9.370779991149902,9.045488e-05
86,14.46,32700,2,9.591346820000002,88064,0.02197265625,0.012960000000000006,0.00013755190593656152,-0.6904054842889309,3.2400000000000015e-05,17.879836678504944,0.5672793388366699,340,7.813230514526367,0.00019241171
87,14.65,32716,2,9.79984428,89088,0.149169921875,0.011936000000000002,0.0006342536798911169,-0.6741737946867943,2.9840000000000006e-05,19.043872356414795,0.5487464666366577,344,9.834900856018066,9.187794e-05
88,15.91,32731,2,10.624415529999998,90112,0.25146484375,0.010912,0.0005256189033389091,-0.6869402751326561,2.728e-05,18.767536640167236,0.27897346019744873,348,8.208428382873535,0.00010168465
89,15.99,32747,2,10.657961479999999,91136,0.03759765625,0.009887999999999997,0.0006541485490743071,-0.6907989606261253,2.4719999999999994e-05,17.21037757396698,0.5035443305969238,352,8.162215232849121,0.00035087595
90,17.65,32763,2,11.791228919999998,92160,0.261962890625,0.008864000000000006,0.0011041972902603447,-0.7006473429501057,2.2160000000000015e-05,16.085434675216675,0.5621986389160156,356,7.672233581542969,9.390607e-05
91,18.09,32779,2,12.13828094,93184,0.227294921875,0.007840000000000003,0.0008035744831431657,-0.6994274593889713,1.9600000000000005e-05,16.14501690864563,0.5502287149429321,360,7.704829216003418,0.000104564766
92,18.89,32795,2,12.689663880000001,94208,0.162109375,0.006816,0.0005666841752827168,-0.6717319563031197,1.704e-05,22.21631097793579,0.5520204305648804,364,12.207344055175781,0.00015429611
93,16.76,32811,2,11.118914450000002,95232,0.18212890625,0.005791999999999998,0.0005183501925785094,-0.6902662441134453,1.4479999999999994e-05,19.338287711143494,0.4268467426300049,368,9.638596534729004,3.099756e-05
94,15.44,32827,2,10.28796024,96256,0.154052734375,0.0047679999999999945,0.00042448972817510366,-0.6953294724225998,1.1919999999999986e-05,17.03356659412384,0.48467373847961426,372,8.448372840881348,4.762679e-05
95,18.03,32842,2,12.12952764,97280,0.0703125,0.003744000000000003,0.0001288298808503896,-0.6872823461890221,9.360000000000007e-06,20.379403948783875,0.48745667934417725,376,9.653200149536133,1.7868588e-05
96,20.31,32858,2,13.672753799999999,98304,0.567138671875,0.00272,0.0015412858338095248,-0.6782061792910099,6.800000000000001e-06,20.023313879966736,0.5765039920806885,380,10.38529109954834,0.00034540717
97,16.94,32874,3,11.278873990000001,99328,0.716796875,0.0016959999999999976,0.0012154557916801423,-0.6847270019352436,4.239999999999994e-06,18.53834891319275,0.4855693578720093,384,7.937549114227295,4.995597e-05
98,16.67,32890,3,11.11821853,100352,0.45068359375,0.0006719999999999949,0.00022471672855317593,-0.6860380806028843,1.679999999999987e-06,21.24818789958954,0.46732449531555176,388,10.657014846801758,1.1284428e-05
